CSA,https://images.unsplash.com/photo-1468408908883-029a25e230c1?ixlib=rb-1.2.1&ixid=eyJhcHBfaWQiOjEyMDd9&auto=format&fit=crop&w=800&q=60,,,
Chimney Cakes,http://www.vancitybuzz.com/wp-content/uploads/2016/05/skinny-chimney-cakes-984x500.jpg,,,
Cideries,https://www.ciderculture.com/wp-content/uploads/2019/01/CiderCon-2018-CiderShare-68.jpg,,,
Coffee & Tea,https://images.unsplash.com/photo-1491720731493-223f97d92c21?ixlib=rb-1.2.1&ixid=eyJhcHBfaWQiOjEyMDd9&auto=format&fit=crop&w=800&q=60,,,
Coffee Roasteries,https://images.unsplash.com/photo-1534189275975-0de973fe7365?ixlib=rb-1.2.1&ixid=eyJhcHBfaWQiOjEyMDd9&auto=format&fit=crop&w=800&q=60,,,
Convenience Stores,https://cdn.pixabay.com/photo/2017/08/05/13/31/building-2583628__480.jpg,,,
Cupcakes,https://images.unsplash.com/photo-1514056052883-d017fddd0426?ixlib=rb-1.2.1&ixid=eyJhcHBfaWQiOjEyMDd9&auto=format&fit=crop&w=800&q=60,,,
Custom Cakes,https://images.pexels.com/photos/69817/france-confectionery-raspberry-cake-fruit-69817.jpeg?auto=compress&cs=tinysrgb&dpr=2&w=500,,,
Desserts,https://images.pexels.com/photos/205961/pexels-photo-205961.jpeg?auto=compress&cs=tinysrgb&dpr=2&w=500,,,
Distilleries,https://images.pexels.com/photos/1267361/pexels-photo-1267361.jpeg?auto=compress&cs=tinysrgb&dpr=2&w=500,,,
Do-It-Yourself Food,https://images.pexels.com/photos/1813504/pexels-photo-1813504.jpeg?auto=compress&cs=tinysrgb&dpr=2&w=500,,,
Donuts,https://images.unsplash.com/photo-1527904324834-3bda86da6771?ixlib=rb-1.2.1&ixid=eyJhcHBfaWQiOjEyMDd9&auto=format&fit=crop&w=800&q=60,,,
Empanadas,https://images.pexels.com/photos/230125/pexels-photo-230125.jpeg?auto=compress&cs=tinysrgb&dpr=2&w=500,,,
Farmers Market,https://images.pexels.com/photos/95425/pexels-photo-95425.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=750&w=1260,,,
Food Delivery Services,http://rbk.h-cdn.co/assets/cm/14/49/547ef1fdebbf7_-_diet-delivery-man-xlsynd.jpg,,,
Food Trucks,https://images.unsplash.com/photo-1513640127641-49ba81f8305c?ixlib=rb-1.2.1&ixid=eyJhcHBfaWQiOjEyMDd9&auto=format&fit=crop&w=800&q=60,,,
Gelato,https://images.unsplash.com/photo-1494078683441-c860e1e95f28?ixlib=rb-1.2.1&ixid=eyJhcHBfaWQiOjEyMDd9&auto=format&fit=crop&w=800&q=60,,,
Grocery,https://images.unsplash.com/photo-1506617420156-8e4536971650?ixlib=rb-1.2.1&ixid=eyJhcHBfaWQiOjEyMDd9&auto=format&fit=crop&w=800&q=60,,,
Honey,https://images.unsplash.com/photo-1536788567643-8c2368376526?ixlib=rb-1.2.1&ixid=eyJhcHBfaWQiOjEyMDd9&auto=format&fit=crop&w=800&q=60,,,
Ice Cream & Frozen Yogurt,https://images.unsplash.com/photo-1498190338361-82055e010b39?ixlib=rb-1.2.1&ixid=eyJhcHBfaWQiOjEyMDd9&auto=format&fit=crop&w=800&q=60,,,
Imported Food,https://images.pexels.com/photos/1640773/pexels-photo-1640773.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=750&w=1260,,,
International Grocery,https://images.unsplash.com/photo-1521097384973-2fbcdc69f31a?ixlib=rb-1.2.1&ixid=eyJhcHBfaWQiOjEyMDd9&auto=format&fit=crop&w=800&q=60,,,
Internet Cafes,https://images.pexels.com/photos/1015568/pexels-photo-1015568.jpeg?auto=compress&cs=tinysrgb&dpr=2&w=500,,,
Juice Bars & Smoothies,,,,
Kombucha,,,,
Organic Stores,,,,
Patisserie/Cake Shop,,,,
Piadina,,,,
Poke,,,,
Pretzels,,,,
Shaved Ice,,,,
Shaved Snow,,,,
Smokehouse,,,,
Specialty Food,,,,
Candy Stores,,,,
Cheese Shops,,,,
Chocolatiers & Shops,,,,
Fruits & Veggies,,,,
Health Markets,,,,
Herbs & Spices,,,,
Macarons,,,,
Meat Shops,,,,
Olive Oil,,,,
Pasta Shops,,,,
Popcorn Shops,,,,
Seafood Markets,,,,
Street Vendors,,,,
Tea Rooms,,,,
Water Stores,,,,
Wineries,,,,
Wine Tasting Room,,,,
Health & Medical,,,,
Health & Medical,,,,
Acupuncture,,,,
Alternative Medicine,,,,
Animal Assisted Therapy,,,,
Assisted Living Facilities,,,,
Ayurveda,,,,
Behavior Analysts,,,,
Blood & Plasma Donation Centers,,,,
Body Contouring,,,,
Cannabis Clinics,,,,
Cannabis Tours,,,,
Cannabis Collective,,,,
Chiropractors,,,,
Colonics,,,,
Concierge Medicine,,,,
Counseling & Mental Health,,,,
Psychologists,,,,
Sex Therapists,,,,
Sports Psychologists,,,,
Cryotherapy,,,,
Dental Hygienists,,,,
Dentists,,,,
Cosmetic Dentists,,,,
Endodontists,,,,
General Dentistry,,,,
Oral Surgeons,,,,
Orthodontists,,,,
Pediatric Dentists,,,,
Periodontists,,,,
Diagnostic Services,,,,
Diagnostic Imaging,,,,
Laboratory Testing,,,,
Dialysis Clinics,,,,
Dietitians,,,,
Doctors,,,,
Addiction Medicine,,,,
Allergists,,,,
Anesthesiologists,,,,
Audiologist,,,,
Cardiologists,,,,
Cosmetic Surgeons,,,,
Dermatologists,,,,
Ear Nose & Throat,,,,
Emergency Medicine,,,,
Endocrinologists,,,,
Family Practice,,,,
Fertility,,,,
Gastroenterologist,,,,
Geneticists,,,,
Gerontologists,,,,
Hepatologists,,,,
Hospitalists,,,,
Immunodermatologists,,,,
Infectious Disease Specialists,,,,
Internal Medicine,,,,
Naturopathic/Holistic,,,,
Nephrologists,,,,
Neurologist,,,,
Neuropathologists,,,,
Neurotologists,,,,
Obstetricians & Gynecologists,,,,
Oncologist,,,,
Ophthalmologists,,,,
Retina Specialists,,,,
Orthopedists,,,,
Osteopathic Physicians,,,,
Otologists,,,,
Pain Management,,,,
Pathologists,,,,
Pediatricians,,,,
Phlebologists,,,,
Plastic Surgeons,,,,
Podiatrists,,,,
Preventive Medicine,,,,
Proctologists,,,,
Psychiatrists,,,,
Pulmonologist,,,,
Radiologists,,,,
Rheumatologists,,,,
Spine Surgeons,,,,
Sports Medicine,,,,
Surgeons,,,,
Tattoo Removal,,,,
Toxicologists,,,,
Undersea/Hyperbaric Medicine,,,,
Urologists,,,,
Vascular Medicine,,,,
Doulas,,,,
Emergency Rooms,,,,
Float Spa,,,,
Habilitative Services,,,,
Halfway Houses,,,,
Halotherapy,,,,
Health Coach,,,,
Health Insurance Offices,,,,
Hearing Aid Providers,,,,
Herbal Shops,,,,
Home Health Care,,,,
Hospice,,,,
Hospitals,,,,
Hydrotherapy,,,,
Hypnosis/Hypnotherapy,,,,
IV Hydration,,,,
Lactation Services,,,,
Laser Eye Surgery/Lasik,,,,
Lice Services,,,,
Massage Therapy,,,,
Medical Cannabis Referrals,,,,
Medical Centers,,,,
Walk-in Clinics,,,,
Medical Spas,,,,
Medical Transportation,,,,
Memory Care,,,,
Midwives,,,,
Nurse Practitioner,,,,
Nutritionists,,,,
Occupational Therapy,,,,
Optometrists,,,,
Organ & Tissue Donor Services,,,,
Orthotics,,,,
Oxygen Bars,,,,
Personal Care Services,,,,
Pharmacy,,,,
Physical Therapy,,,,
Placenta Encapsulations,,,,
Prenatal/Perinatal Care,,,,
Prosthetics,,,,
Prosthodontists,,,,
Reflexology,,,,
Rehabilitation Center,,,,
Reiki,,,,
Retirement Homes,,,,
Saunas,,,,
Skilled Nursing,,,,
Sleep Specialists,,,,
Speech Therapists,,,,
Sperm Clinic,,,,
Traditional Chinese Medicine,,,,
Tui Na,,,,
Ultrasound Imaging Centers,,,,
Urgent Care,,,,
Weight Loss Centers,,,,
Hotels & Travel,,,,
,,,,
,,Airports,,
,,Airport Terminals,,
,,Bed & Breakfast,,
,,Campgrounds,,
,,Car Rental,,
,,Guest Houses,,
,,Health Retreats,,
,,Hostels,,
,,Hotels,,
,,Mountain Huts,,
,,Rest Stops,,
,,Motorcycle Rental,,
,,RV Parks,,
,,RV Rental,,
,,Resorts,,
,,Ski Resorts,,
,,Tours,,
,,Aerial Tours,,
,,Architectural Tours,,
,,Art Tours,,
,,Beer Tours,,
,,Bike tours,,
,,Boat Tours,,
,,Bus Tours,,
,,Food Tours,,
,,Historical Tours,,
,,Scooter Tours,,
,,Walking Tours,,
,,Whale Watching Tours,,
,,Wine Tours,,
,,Train Stations,,
,,Transportation,,
,,Airlines,,
,,Airport Shuttles,,
,,Bike Sharing,,
,,Bus Stations,,
,,Buses,,
,,Cable Cars,,
,,Ferries,,
,,Limos,,
,,Metro Stations,,
,,Pedicabs,,
,,Private Jet Charter,,
,,Public Transportation,,
,,Taxis,,
,,Town Car Service,,
,,Trains,,
,,Travel Services,,
,,Luggage Storage,,
,,Passport & Visa Services,,
,,Travel Agents,,
,,Visitor Centers,,
,,Vacation Rental Agents,,
,,Vacation Rentals,,
Local Flavor,,,,
,Local Flavor,,,
,,Parklets,,
,,Public Art,,
,,Unofficial Yelp Events,,
,,Yelp Events,,
Local Services,,,,
,Local Services,,,
,,3D Printing,,
,,Adoption Services,,
,,Air Duct Cleaning,,
,,Appliances & Repair,,
,,Appraisal Services,,
,,Art Restoration,,
,,Awnings,,
,,Bail Bondsmen,,
,,Bike Repair/Maintenance,,
,,Bookbinding,,
,,Bus Rental,,
,,Calligraphy,,
,,Carpet Cleaning,,
,,Carpet Dyeing,,
,,Child Care & Day Care,,
,,Clock Repair,,
,,Community Book Box,,
,,Community Gardens,,
,,Community Service/Non-Profit,,
,,Food Banks,,
,,Homeless Shelters,,
,,Couriers & Delivery Services,,
,,Crane Services,,
,,Donation Center,,
,,Elder Care Planning,,
,,Electronics Repair,,
,,Engraving,,
,,Environmental Abatement,,
,,Environmental Testing,,
,,Farm Equipment Repair,,
,,Fingerprinting,,
,,Funeral Services & Cemeteries,,
,,Cremation Services,,
,,Mortuary Services,,
,,Furniture Rental,,
,,Furniture Repair,,
,,Furniture Reupholstery,,
,,Generator Installation/Repair,,
,,Gunsmith,,
,,Hazardous Waste Disposal,,
,,Hydro-jetting,,
,,IT Services & Computer Repair,,
,,Data Recovery,,
,,Mobile Phone Repair,,
,,Telecommunications,,
,,Ice Delivery,,
,,Jewelry Repair,,
,,Junk Removal & Hauling,,
,,Dumpster Rental,,
,,Junkyards,,
,,Knife Sharpening,,
,,Laundry Services,,
,,Dry Cleaning,,
,,Laundromat,,
,,Machine & Tool Rental,,
,,Machine Shops,,
,,Mailbox Centers,,
,,Metal Detector Services,,
,,Metal Fabricators,,
,,Misting System Services,,
,,Musical Instrument Services,,
,,Guitar Stores,,
,,Piano Services,,
,,Piano Stores,,
,,Vocal Coach,,
,,Nanny Services,,
,,Notaries,,
,,Pest Control,,
,,Powder Coating,,
,,Printing Services,,
,,Propane,,
,,Recording & Rehearsal Studios,,
,,Recycling Center,,
,,Sandblasting,,
,,Screen Printing,,
,,Screen Printing/T-Shirt Printing,,
,,Self Storage,,
,,Septic Services,,
,,Sewing & Alterations,,
,,Shipping Centers,,
,,Shoe Repair,,
,,Shoe Shine,,
,,Snow Removal,,
,,Snuggle Services,,
,,TV Mounting,,
,,Watch Repair,,
,,Water Delivery,,
,,Well Drilling,,
,,Wildlife Control,,
Nightlife,,,,
,Nightlife,,,
,,Adult Entertainment,,
,,Strip Clubs,,
,,Striptease Dancers,,
,,Bar Crawl,,
,,Bars,,
,,Airport Lounges,,
,,Beer Bar,,
,,Champagne Bars,,
,,Cigar Bars,,
,,Cocktail Bars,,
,,Dive Bars,,
,,Drive-Thru Bars,,
,,Gay Bars,,
,,Hookah Bars,,
,,Irish Pub,,
,,Lounges,,
,,Pubs,,
,,Speakeasies,,
,,Sports Bars,,
,,Tiki Bars,,
,,Vermouth Bars,,
,,Whiskey Bars,,
,,Wine Bars,,
,,Beer Gardens,,
,,Club Crawl,,
,,Comedy Clubs,,
,,Country Dance Halls,,
,,Dance Clubs,,
,,Jazz & Blues,,
,,Karaoke,,
,,Music Venues,,
,,Piano Bars,,
,,Pool Halls,,
Religious Organizations,,,,
,Religious Organizations,,,
,,Buddhist Temples,,https://cdn.pixabay.com/photo/2013/07/18/20/26/byodo-in-165059__480.jpg
,,Churches,,https://cdn.pixabay.com/photo/2018/06/17/19/12/church-3481187__480.jpg
,,Hindu Temples,,https://cdn.pixabay.com/photo/2016/02/19/09/59/taj-mahal-1209004__480.jpg
,,Mosques,,https://cdn.pixabay.com/photo/2018/12/31/18/27/mosque-3905675__480.jpg
,,Sikh Temples,,https://cdn.pixabay.com/photo/2014/07/20/16/08/golden-temple-397886__480.jpg
,,Synagogues,,https://cdn.pixabay.com/photo/2014/09/24/00/10/synagogue-458369__480.jpg
Restaurants,,,,
,,,,
,,Afghan,,
,,African,,
,,Senegalese,,
,,South African,,
,,American (New),,
,,American (Traditional),,
,,Arabian,,
,,Argentine,,
,,Armenian,,
,,Asian Fusion,,
,,Australian,,
,,Austrian,,
,,Bangladeshi,,
,,Barbeque,,
,,Basque,,
,,Belgian,,
,,Brasseries,,
,,Brazilian,,
,,Breakfast & Brunch,,
,,British,,
,,Buffets,,
,,Burgers,,
,,Burmese,,
,,Cafes,,
,,Themed Cafes,,
,,Cafeteria,,
,,Cajun/Creole,,
,,Cambodian,,
,,Caribbean,,
,,Dominican,,
,,Haitian,,
,,Puerto Rican,,
,,Trinidadian,,
,,Catalan,,
,,Cheesesteaks,,
,,Chicken Shop,,
,,Chicken Wings,,
,,Chinese,,
,,Cantonese,,
,,Dim Sum,,
,,Hainan,,
,,Shanghainese,,
,,Szechuan,,
,,Comfort Food,,
,,Creperies,,
,,Cuban,,
,,Czech,,
,,Delis,,
,,Diners,,
,,Dinner Theater,,
,,Ethiopian,,
,,Fast Food,,
,,Filipino,,
,,Fish & Chips,,
,,Fondue,,
,,Food Court,,
,,Food Stands,,
,,French,,
,,Mauritius,,
,,Reunion,,
,,Game Meat,,
,,Gastropubs,,
,,German,,
,,Gluten-Free,,
,,Greek,,
,,Guamanian,,
,,Halal,,
,,Hawaiian,,
,,Himalayan/Nepalese,,
,,Honduran,,
,,Hong Kong Style Cafe,,
,,Hot Dogs,,
,,Hot Pot,,
,,Hungarian,,
,,Iberian,,
,,Indian,,
,,Indonesian,,
,,Irish,,
,,Italian,,
,,Calabrian,,
,,Sardinian,,
,,Sicilian,,
,,Tuscan,,
,,Japanese,,
,,Conveyor Belt Sushi,,
,,Izakaya,,
,,Japanese Curry,,
,,Ramen,,
,,Teppanyaki,,
,,Kebab,,
,,Korean,,
,,Kosher,,
,,Laotian,,
,,Latin American,,
,,Colombian,,
,,Salvadoran,,
,,Venezuelan,,
,,Live/Raw Food,,
,,Malaysian,,
,,Mediterranean,,
,,Falafel,,
,,Mexican,,
,,Tacos,,
,,Middle Eastern,,
,,Egyptian,,
,,Lebanese,,
,,Modern European,,
,,Mongolian,,
,,Moroccan,,
,,New Mexican Cuisine,,
,,Nicaraguan,,
,,Noodles,,
,,Pakistani,,
,,Pan Asia,,
,,Persian/Iranian,,
,,Peruvian,,
,,Pizza,,
,,Polish,,
,,Polynesian,,
,,Pop-Up Restaurants,,
,,Portuguese,,
,,Poutineries,,
,,Russian,,
,,Salad,,
,,Sandwiches,,
,,Scandinavian,,
,,Scottish,,
,,Seafood,,
,,Singaporean,,
,,Slovakian,,
,,Soul Food,,
,,Soup,,
,,Southern,,
,,Spanish,,
,,Sri Lankan,,
,,Steakhouses,,
,,Supper Clubs,,
,,Sushi Bars,,
,,Syrian,,
,,Taiwanese,,
,,Tapas Bars,,
,,Tapas/Small Plates,,
,,Tex-Mex,,
,,Thai,,
,,Turkish,,
,,Ukrainian,,
,,Uzbek,,
,,Vegan,,
,,Vegetarian,,
,,Vietnamese,,
,,Waffles,,
,,Wraps,,
Shopping,,,,
Adult,,,,
Antiques,,,,
Art Galleries,,,,
Arts & Crafts,,,,
Art Supplies,,,,
Cards & Stationery,,,,
Cooking Classes,,,,
Costumes,,,,
Embroidery & Crochet,,,,
Fabric Stores,,,,
Framing,,,,
Paint-Your-Own Pottery,,,,
Auction Houses,,,,
Baby Gear & Furniture,,,,
Battery Stores,,,,
Bespoke Clothing,,,,
"Books, Mags, Music & Video",,,,
Bookstores,,,,
Comic Books,,,,
Music & DVDs,,,,
Newspapers & Magazines,,,,
Video Game Stores,,,,
Videos & Video Game Rental,,,,
Vinyl Records,,,,
Brewing Supplies,,,,
Bridal,,,,
Cannabis Dispensaries,,,,
Computers,,,,
Cosmetics & Beauty Supply,,,,
Customized Merchandise,,,,
Department Stores,,,,
Discount Storeurg,,,,
Drones,,,,
Drugstores,,,,
Duty-Free Shops,,,,
Electronics,,,,
Eyewear & Opticians,,,,
Sunglasses,,,,
Farming Equipment,,,,
Fashion,,,,
Accessories,,,,
Ceremonial Clothing,,,,
Children’s Clothing,,,,
Clothing Rental,,,,
Department Stores,,,,
Formal Wear,,,,
Fur Clothing,,,,
Hats,,,,
Leather Goods,,,,
Lingerie,,,,
Maternity Wear,,,,
Men’s Clothing,,,,
Plus Size Fashion,,,,
Shoe Stores,,,,
Sports Wear,,,,
Dance Wear,,,,
Surf Shop,,,,
Swimwear,,,,
Traditional Clothing,,,,
"Used, Vintage & Consignment",,,,
Women’s Clothing,,,,
Fireworks,,,,
Fitness/Exercise Equipment,,,,
Flea Markets,,,,
Flowers & Gifts,,,,
Cards & Stationery,,,,
Florists,,,,
Gift Shops,,,,
Gemstones & Minerals,,,,
Gold Buyers,,,,
Guns & Ammo,,,,
Head Shops,,,,
High Fidelity Audio Equipment,,,,
Hobby Shops,,,,
Home & Garden,,,,
Appliances,,,,
Candle Stores,,,,
Christmas Trees,,,,
Furniture Stores,,,,
Grilling Equipment,,,,
Hardware Stores,,,,
Holiday Decorations,,,,
Home Decor,,,,
Hot Tub & Pool,,,,
Kitchen & Bath,,,,
Kitchen Supplies,,,,
Lighting Stores,,,,
Mattresses,,,,
Nurseries & Gardening,,,,
Hydroponics,,,,
Outdoor Furniture Stores,,,,
Paint Stores,,,,
Playsets,,,,
Pumpkin Patches,,,,
Rugs,,,,
Tableware,,,,
Horse Equipment Shops,,,,
Jewelry,,,,
Knitting Supplies,,,,
Livestock Feed & Supply,,,,
Luggage,,,,
Medical Supplies,,,,
Military Surplus,,,,
Mobile Phone Accessories,,,,
Mobile Phones,,,,
Motorcycle Gear,,,,
Musical Instruments & Teachers,,,,
Office Equipment,,,,
Outlet Stores,,,,
Packing Supplies,,,,
Pawn Shops,,,,
Perfume,,,,
Personal Shopping,,,,
Photography Stores & Services,,,,
Pool & Billiards,,,,
Pop-up Shops,,,,
Props,,,,
Public Markets,,,,
Religious Items,,,,
Safe Stores,,,,
Safety Equipment,,,,
Shopping Centers,,,,
Souvenir Shops,,,,
Spiritual Shop,,,,
Sporting Goods,,,,
Bikes,,,,
Dive Shops,,,,
Golf Equipment,,,,
Hockey Equipment,,,,
Hunting & Fishing Supplies,,,,
Outdoor Gear,,,,
Skate Shops,,,,
Ski & Snowboard Shops,,,,
Sports Wear,,,,
Dance Wear,,,,
Tabletop Games,,,,
Teacher Supplies,,,,
Thrift Stores,,,,
Tobacco Shops,,,,
Toy Stores,,,,
Trophy Shops,,,,
Uniforms,,,,
Used Bookstore,,,,
Vape Shops,,,,
Vitamins & Supplements,,,,
Watches,,,,
Wholesale Stores,,,,
Wigs,,,,
